sample	tissue	nucl	subject	pool_id	part	side	rpm	rpm_ratio
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	2	AB		1733.8714285714289	1.2651314285714284
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	3	AB		990.8485714285713	0.771137142857143
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	4	AB		99.72085714285716	0.1252277142857143
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	5	AB		171.48114285714286	0.16912285714285716
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	6	AB		1727.188571428571	1.406357142857143
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	7	AB		1367.782857142857	1.2686257142857147
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	8	AB		2101.7714285714287	1.8307428571428574
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	9	AB		1396.0285714285715	1.0857971428571427
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	10	AB		2146.0457142857144	1.5204114285714287
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	11	AB		367.26457142857146	0.2577885714285714
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	12	AB		1892.9200000000003	1.8444457142857142
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	13	AB		2059.3599999999997	1.3776000000000002
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	14	AB		1116.0485714285714	1.2244600000000003
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	15	AB		1037.9828571428573	1.4620571428571432
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	16	AB		1472.9657142857143	1.1691200000000002
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	18	AB		66.76257142857143	0.048602571428571426
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	1	DIA		61.83914285714285	0.06544685714285715
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	2	DIA		1724.6	1.2460999999999998
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	3	DIA		891.3231428571429	0.6566411428571429
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	4	DIA		123.36428571428571	0.2189114285714286
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	5	DIA		601.1457142857143	0.6735000000000001
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	6	DIA		1662.4342857142858	1.4302514285714287
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	7	DIA		2373.829142857143	2.2606699999999997
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	8	DIA		1906.2911428571429	1.5946471428571427
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	9	DIA		732.3257142857143	0.5772885714285714
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	10	DIA		2358.7885714285712	1.770868571428571
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	11	DIA		1143.4148571428568	0.7777217142857143
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	12	DIA		2158.6914285714283	1.7184514285714287
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	13	DIA		1940.7348571428572	1.2952085714285713
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	14	DIA		1009.6885714285715	1.011802857142857
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	15	DIA		1092.5391428571427	1.3654057142857141
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	16	DIA		662.0962857142856	0.48387685714285716
MC57_L_Muscle_hFXN_DIA_DNA	Diaphragm	DNA	L	18	DIA		75.33999999999999	0.04143714285714285
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	1	DIA		97.44000000000001	0.0828002857142857
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	2	DIA		1783.9914285714287	1.2017000000000002
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	3	DIA		700.7085714285713	0.5432314285714286
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	4	DIA		263.78371428571427	0.28091142857142853
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	5	DIA		250.9842857142858	0.25220342857142847
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	6	DIA		2150.6942857142853	1.7656857142857147
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	7	DIA		973.9342857142856	0.905165714285714
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	8	DIA		1685.7914285714285	1.4174942857142856
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	9	DIA		730.3142857142855	0.5631285714285714
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	10	DIA		1787.642857142857	1.2338571428571428
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	11	DIA		863.9800000000001	0.5605942857142857
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	12	DIA		1962.982857142857	1.9046285714285711
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	13	DIA		3458.285714285714	2.374571428571429
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	14	DIA		931.9857142857144	1.0119628571428572
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	15	DIA		761.7405714285715	1.0295657142857144
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	16	DIA		1548.9285714285713	1.2373285714285711
MC57_L_Muscle_hFXN_DIA_RNA	Diaphragm	RNA	L	18	DIA		32.37828571428572	0.021944285714285715
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	1	GA		699.917142857143	0.5423742857142856
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	2	GA		2162.017142857143	1.4213571428571432
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	3	GA		704.9085714285715	0.4431914285714286
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	4	GA		68.65142857142858	0.14308857142857143
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	5	GA		260.42857142857144	0.2650571428571429
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	6	GA		1543.6617142857144	1.4313508571428573
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	7	GA		1600.9285714285713	1.6330454285714289
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	8	GA		1264.0657142857142	1.0352142857142859
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	9	GA		1695.8285714285714	1.3036114285714284
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	10	GA		1955.8657142857144	1.3108057142857144
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	11	GA		635.8742857142856	0.3956071428571429
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	12	GA		2587.374285714286	1.9259371428571428
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	13	GA		1345.04	1.0404285714285717
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	14	GA		1916.0942857142854	1.886388571428571
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	15	GA		579.1342857142857	0.7527171428571429
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	16	GA		1681.0871428571427	1.090052
MC57_L_Muscle_hFXN_GA_DNA	Gastroc	DNA	L	18	GA		442.9	0.30528000000000005
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	1	GA		87.21485714285713	0.05898314285714286
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	2	GA		1992.0085714285715	1.3810771428571431
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	3	GA		942.6199999999999	0.7408114285714283
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	4	GA		161.64314285714286	0.16698914285714286
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	5	GA		213.85685714285714	0.22164199999999998
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	6	GA		2123.3314285714287	1.716971428571429
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	7	GA		1245.5428571428572	1.2031857142857143
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	8	GA		2010.6485714285714	1.648914285714286
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	9	GA		1230.6485714285711	0.9129371428571426
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	10	GA		2006.9685714285713	1.3847599999999998
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	11	GA		657.0371428571428	0.4340657142857142
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	12	GA		1937.4600000000003	1.8696571428571425
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	13	GA		2153.1428571428573	1.4466857142857141
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	14	GA		1206.4314285714288	1.283902857142857
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	15	GA		748.3114285714286	1.0054457142857143
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	16	GA		1688.7685714285715	1.3115142857142854
MC57_L_Muscle_hFXN_GA_RNA	Gastroc	RNA	L	18	GA		22.04885714285714	0.012283428571428572
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	1	HRT		173.63085714285708	0.14769457142857145
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	2	HRT		1572.0657142857142	1.1253971428571432
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	3	HRT		1224.5771428571427	1.000085714285714
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	4	HRT		200.9648571428571	0.26292142857142864
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	5	HRT		445.9742857142857	0.603077142857143
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	6	HRT		1640.7057142857143	1.428594285714286
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	7	HRT		1529.6142857142856	1.5226542857142857
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	8	HRT		1399.962857142857	1.1421228571428572
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	9	HRT		2246.308571428571	1.9774028571428572
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	10	HRT		1825.0228571428572	1.3763914285714287
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	11	HRT		906.0628571428572	0.5996114285714287
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	12	HRT		1945.3485714285719	1.5947057142857148
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	13	HRT		1714.1542857142858	1.1595142857142862
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	14	HRT		1263.024	1.3442142857142858
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	15	HRT		637.3371428571429	0.8957685714285717
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	16	HRT		1581.26	1.2959085714285719
MC57_L_Muscle_hFXN_HRT_DNA	Heart	DNA	L	18	HRT		176.22171428571426	0.12556942857142855
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	1	HRT		136.27371428571428	0.10590657142857143
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	2	HRT		1730.8000000000002	1.1312428571428572
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	3	HRT		1076.32	0.8268371428571428
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	4	HRT		219.81599999999997	0.23793714285714285
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	5	HRT		450.7948571428572	0.45381714285714275
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	6	HRT		1638.0428571428572	1.321337142857143
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	7	HRT		1158.3542857142857	1.0451057142857143
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	8	HRT		1490.4314285714286	1.2488514285714287
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	9	HRT		1808.8257142857142	1.379802857142857
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	10	HRT		1869.0114285714285	1.2783514285714288
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	11	HRT		908.7600000000001	0.5804742857142856
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	12	HRT		1540.4342857142858	1.4165428571428573
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	13	HRT		1941.2857142857142	1.3223942857142859
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	14	HRT		1228.7971428571432	1.3282028571428572
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	15	HRT		830.7285714285715	1.1307685714285713
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	16	HRT		1984.017142857143	1.5047857142857146
MC57_L_Muscle_hFXN_HRT_RNA	Heart	RNA	L	18	HRT		18.812	0.010275428571428573
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	1	LIV		2126.7514285714287	1.6884857142857146
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	2	LIV		959.7542857142857	0.71772
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	3	LIV		1165.1714285714288	0.8960085714285715
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	4	LIV		894.4514285714287	1.1247485714285712
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	5	LIV		489.75714285714275	0.5509114285714286
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	6	LIV		1167.5599999999997	0.9931228571428571
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	7	LIV		338.3571428571429	0.3360171428571429
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	8	LIV		922.9485714285714	0.78094
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	9	LIV		364.31142857142856	0.2974085714285713
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	10	LIV		983.3657142857144	0.7259542857142858
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	11	LIV		2330.02	1.6597428571428572
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	12	LIV		987.6628571428573	0.8018228571428572
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	13	LIV		1418.2828571428572	0.9468542857142859
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	14	LIV		651.9714285714284	0.681605714285714
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	15	LIV		809.7714285714284	1.058057142857143
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	16	LIV		711.0514285714287	0.6009200000000001
MC57_L_Muscle_hFXN_LIV_DNA	Liver	DNA	L	18	LIV		4104.085714285714	2.9038857142857144
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	1	LIV		2465.402857142857	1.8325142857142855
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	2	LIV		865.142857142857	0.6027085714285714
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	3	LIV		1074.0885714285712	0.8501514285714283
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	4	LIV		1040.86	1.1674257142857143
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	5	LIV		526.3942857142857	0.5336057142857145
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	6	LIV		1148.7428571428572	0.9391828571428572
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	7	LIV		352.6285714285715	0.33493999999999996
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	8	LIV		997.6	0.8446000000000001
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	9	LIV		370.0199999999999	0.28894571428571425
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	10	LIV		943.5285714285715	0.6496657142857144
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	11	LIV		2407.662857142857	1.5895142857142859
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	12	LIV		794.0114285714287	0.7724771428571425
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	13	LIV		1580.6971428571428	1.0685285714285715
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	14	LIV		654.78	0.7138228571428572
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	15	LIV		986.1685714285717	1.356371428571429
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	16	LIV		808.6771428571428	0.6352114285714284
MC57_L_Muscle_hFXN_LIV_RNA	Liver	RNA	L	18	LIV		2860.5714285714284	2.2332571428571426
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	1	QUA		700.2228571428572	0.4055108571428571
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	2	QUA		775.7885714285713	0.9352914285714286
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	3	QUA		1136.8400000000001	0.9658017142857144
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	4	QUA		127.02857142857142	0.07074285714285715
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	5	QUA		426.85714285714283	0.5820857142857143
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	6	QUA		1179.692857142857	0.8808525714285712
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	7	QUA		1475.5742857142857	1.7154085714285712
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	8	QUA		1474.1685714285716	1.4757171428571427
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	9	QUA		942.4714285714285	0.6446225714285715
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	10	QUA		2314.688571428572	1.7392742857142856
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	11	QUA		410.66285714285715	0.25275142857142857
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	12	QUA		2623.714285714286	2.0199828571428573
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	13	QUA		2090.937142857143	1.3086285714285717
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	14	QUA		916.0571428571428	0.9202285714285714
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	15	QUA		326.36571428571426	0.4164657142857143
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	16	QUA		1265.8428571428572	0.8402657142857143
MC57_L_Muscle_hFXN_QUA_DNA	Quad	DNA	L	18	QUA		517.8285714285714	0.3640857142857143
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	1	QUA		103.016	0.07503942857142859
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	2	QUA		1894.5685714285712	1.3261314285714285
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	3	QUA		1003.7257142857143	0.8006685714285715
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	4	QUA		122.79142857142857	0.13686057142857144
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	5	QUA		213.3165714285714	0.2256137142857143
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	6	QUA		1830.4742857142858	1.5170285714285716
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	7	QUA		1363.6314285714286	1.2793771428571425
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	8	QUA		2031.0314285714287	1.6661714285714284
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	9	QUA		1193.0885714285712	0.9575799999999999
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	10	QUA		2062.14	1.4665971428571423
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	11	QUA		616.6542857142858	0.41200285714285706
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	12	QUA		1858.457142857143	1.8146857142857147
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	13	QUA		2455.525714285714	1.681542857142857
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	14	QUA		1080.1314285714288	1.2123285714285716
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	15	QUA		798.9028571428571	1.1042342857142855
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	16	QUA		1479.86	1.1974799999999999
MC57_L_Muscle_hFXN_QUA_RNA	Quad	RNA	L	18	QUA		28.061428571428575	0.019723142857142856
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	1	TA		1011.8028571428571	0.7496600000000001
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	2	TA		1850.7497142857142	1.499177142857143
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	3	TA		1259.6257142857144	0.933306285714286
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	4	TA		228.57142857142858	0.28793714285714284
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	5	TA		336.0322857142857	0.28847542857142855
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	6	TA		1325.8428571428572	1.038862857142857
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	7	TA		2032.6525714285713	2.0288754285714283
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	8	TA		1129.542857142857	0.7643028571428571
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	9	TA		1357.902857142857	1.0707285714285715
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	10	TA		1225.8545714285715	1.013148285714286
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	11	TA		1411.5285714285715	0.8949905714285714
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	12	TA		1948.7514285714283	1.546822857142857
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	13	TA		2143.9485714285715	1.5527571428571427
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	14	TA		1230.3774285714285	1.0717599999999998
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	15	TA		518.8285714285714	0.5708571428571427
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	16	TA		771.5999999999999	0.7806879999999999
MC57_L_Muscle_hFXN_TA_DNA	TA	DNA	L	18	TA		533.7657142857142	0.3734142857142857
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	1	TA		94.98571428571427	0.07172657142857145
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	2	TA		2224.7571428571428	1.5742000000000003
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	3	TA		1066.737142857143	0.8490971428571431
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	4	TA		103.29628571428573	0.11910142857142854
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	5	TA		230.49885714285716	0.24342771428571436
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	6	TA		1921.3942857142858	1.5825428571428577
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	7	TA		1270.4999999999998	1.1997399999999996
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	8	TA		1960.0314285714283	1.637285714285714
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	9	TA		1010.7742857142858	0.7747171428571428
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	10	TA		2139.6228571428574	1.5048200000000007
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	11	TA		647.442857142857	0.4326257142857143
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	12	TA		1934.2542857142855	1.8131428571428572
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	13	TA		2522.9	1.7401142857142855
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	14	TA		985.9571428571429	1.1033685714285715
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	15	TA		644.2542857142856	0.8854057142857142
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	16	TA		1547.562857142857	1.2447999999999997
MC57_L_Muscle_hFXN_TA_RNA	TA	RNA	L	18	TA		14.119714285714286	0.008970657142857144
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	1	TRI		180.68571428571428	0.21785714285714286
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	2	TRI		616.5714285714286	0.188
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	3	TRI		948.0	0.7397428571428571
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	4	TRI		0.0	0.0
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	5	TRI		0.0	0.0
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	6	TRI		1225.6571428571428	0.9488571428571428
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	7	TRI		624.7142857142857	0.5451142857142858
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	8	TRI		808.3142857142857	0.8319714285714286
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	9	TRI		380.4	0.2543142857142857
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	10	TRI		1181.1142857142856	0.5610285714285714
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	11	TRI		0.0	0.0
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	12	TRI		390.45714285714286	0.24519714285714284
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	13	TRI		720.2	0.3933142857142857
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	14	TRI		1268.758	0.8541437142857142
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	15	TRI		224.2	0.23628571428571427
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	16	TRI		371.1714285714286	0.35474285714285714
MC57_L_Muscle_hFXN_TRI_DNA	Triceps	DNA	L	18	TRI		1380.2571428571428	0.7358000000000001
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	1	TRI		126.64485714285713	0.0885082857142857
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	2	TRI		1823.6	1.3154000000000003
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	3	TRI		959.5482857142857	0.7563934285714287
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	4	TRI		158.0445714285714	0.18357314285714285
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	5	TRI		167.56200000000004	0.17343199999999998
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	6	TRI		1767.1485714285714	1.3919228571428572
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	7	TRI		1365.702857142857	1.2926457142857142
MC57_L_Muscle_hFXN_TRI_RNA	Triceps	RNA	L	8	TRI		1948.8628571428574	1.602842857142857
