sample	tissue	nucl	subject	pool_id	rpm	rpm_ratio
M135_THY_RNA	LU	RNA	M148	15		
M135_THY_RNA	LU	RNA	M148	16		
M135_THY_RNA	LU	RNA	M148	18		
M135_THY_RNA	LU	RNA	M355	1		
M135_THY_RNA	LU	RNA	M355	2		
M135_THY_RNA	LU	RNA	M355	3		
M135_THY_RNA	LU	RNA	M355	4		
M135_THY_RNA	LU	RNA	M355	5		
M135_THY_RNA	LU	RNA	M355	6		
M135_THY_RNA	LU	RNA	M355	7		
M135_THY_RNA	LU	RNA	M355	8		
M135_THY_RNA	LU	RNA	M355	9		
M135_THY_RNA	LU	RNA	M355	10		
M135_THY_RNA	LU	RNA	M355	11		
M135_THY_RNA	LU	RNA	M355	12		
M135_THY_RNA	LU	RNA	M355	13		
M135_THY_RNA	LU	RNA	M355	14		
M135_THY_RNA	LU	RNA	M355	15		
M135_THY_RNA	LU	RNA	M355	16		
M135_THY_RNA	LU	RNA	M355	18		
M135_THY_RNA	RET	RNA	M135	1		
M135_THY_RNA	RET	RNA	M135	2		
M135_THY_RNA	RET	RNA	M135	3		
M135_THY_RNA	RET	RNA	M135	4		
M135_THY_RNA	RET	RNA	M135	5		
M135_THY_RNA	RET	RNA	M135	6		
M135_THY_RNA	RET	RNA	M135	7		
M135_THY_RNA	RET	RNA	M135	8		
M135_THY_RNA	RET	RNA	M135	9		
M135_THY_RNA	RET	RNA	M135	10		
M135_THY_RNA	RET	RNA	M135	11		
M135_THY_RNA	RET	RNA	M135	12		
M135_THY_RNA	RET	RNA	M135	13		
M135_THY_RNA	RET	RNA	M135	14		
M135_THY_RNA	RET	RNA	M135	15		
M135_THY_RNA	RET	RNA	M135	16		
M135_THY_RNA	RET	RNA	M135	18		
M135_THY_RNA	RET	RNA	M148	1		
M135_THY_RNA	RET	RNA	M148	2		
M135_THY_RNA	RET	RNA	M148	3		
M135_THY_RNA	RET	RNA	M148	4		
M135_THY_RNA	RET	RNA	M148	5		
M135_THY_RNA	RET	RNA	M148	6		
M135_THY_RNA	RET	RNA	M148	7		
M135_THY_RNA	RET	RNA	M148	8		
M135_THY_RNA	RET	RNA	M148	9		
M135_THY_RNA	RET	RNA	M148	10		
M135_THY_RNA	RET	RNA	M148	11		
M135_THY_RNA	RET	RNA	M148	12		
M135_THY_RNA	RET	RNA	M148	13		
M135_THY_RNA	RET	RNA	M148	14		
M135_THY_RNA	RET	RNA	M148	15		
M135_THY_RNA	RET	RNA	M148	16		
M135_THY_RNA	RET	RNA	M148	18		
M135_THY_RNA	RET	RNA	M355	1		
M135_THY_RNA	RET	RNA	M355	2		
M135_THY_RNA	RET	RNA	M355	3		
M135_THY_RNA	RET	RNA	M355	4		
M135_THY_RNA	RET	RNA	M355	5		
M135_THY_RNA	RET	RNA	M355	6		
M135_THY_RNA	RET	RNA	M355	7		
M135_THY_RNA	RET	RNA	M355	8		
M135_THY_RNA	RET	RNA	M355	9		
M135_THY_RNA	RET	RNA	M355	10		
M135_THY_RNA	RET	RNA	M355	11		
M135_THY_RNA	RET	RNA	M355	12		
M135_THY_RNA	RET	RNA	M355	13		
M135_THY_RNA	RET	RNA	M355	14		
M135_THY_RNA	RET	RNA	M355	15		
M135_THY_RNA	RET	RNA	M355	16		
M135_THY_RNA	RET	RNA	M355	18		
M135_THY_RNA	RPE	RNA	M135	1		
M135_THY_RNA	RPE	RNA	M135	2		
M135_THY_RNA	RPE	RNA	M135	3		
M135_THY_RNA	RPE	RNA	M135	4		
M135_THY_RNA	RPE	RNA	M135	5		
M135_THY_RNA	RPE	RNA	M135	6		
M135_THY_RNA	RPE	RNA	M135	7		
M135_THY_RNA	RPE	RNA	M135	8		
M135_THY_RNA	RPE	RNA	M135	9		
M135_THY_RNA	RPE	RNA	M135	10		
M135_THY_RNA	RPE	RNA	M135	11		
M135_THY_RNA	RPE	RNA	M135	12		
M135_THY_RNA	RPE	RNA	M135	13		
M135_THY_RNA	RPE	RNA	M135	14		
M135_THY_RNA	RPE	RNA	M135	15		
M135_THY_RNA	RPE	RNA	M135	16		
M135_THY_RNA	RPE	RNA	M135	18		
M135_THY_RNA	RPE	RNA	M148	1		
M135_THY_RNA	RPE	RNA	M148	2		
M135_THY_RNA	RPE	RNA	M148	3		
M135_THY_RNA	RPE	RNA	M148	4		
M135_THY_RNA	RPE	RNA	M148	5		
M135_THY_RNA	RPE	RNA	M148	6		
M135_THY_RNA	RPE	RNA	M148	7		
M135_THY_RNA	RPE	RNA	M148	8		
M135_THY_RNA	RPE	RNA	M148	9		
M135_THY_RNA	RPE	RNA	M148	10		
M135_THY_RNA	RPE	RNA	M148	11		
M135_THY_RNA	RPE	RNA	M148	12		
M135_THY_RNA	RPE	RNA	M148	13		
M135_THY_RNA	RPE	RNA	M148	14		
M135_THY_RNA	RPE	RNA	M148	15		
M135_THY_RNA	RPE	RNA	M148	16		
M135_THY_RNA	RPE	RNA	M148	18		
M135_THY_RNA	RPE	RNA	M355	1		
M135_THY_RNA	RPE	RNA	M355	2		
M135_THY_RNA	RPE	RNA	M355	3		
M135_THY_RNA	RPE	RNA	M355	4		
M135_THY_RNA	RPE	RNA	M355	5		
M135_THY_RNA	RPE	RNA	M355	6		
M135_THY_RNA	RPE	RNA	M355	7		
M135_THY_RNA	RPE	RNA	M355	8		
M135_THY_RNA	RPE	RNA	M355	9		
M135_THY_RNA	RPE	RNA	M355	10		
M135_THY_RNA	RPE	RNA	M355	11		
M135_THY_RNA	RPE	RNA	M355	12		
M135_THY_RNA	RPE	RNA	M355	13		
M135_THY_RNA	RPE	RNA	M355	14		
M135_THY_RNA	RPE	RNA	M355	15		
M135_THY_RNA	RPE	RNA	M355	16		
M135_THY_RNA	RPE	RNA	M355	18		
M135_THY_RNA	SPL	RNA	M135	1		
M135_THY_RNA	SPL	RNA	M135	2		
M135_THY_RNA	SPL	RNA	M135	3		
M135_THY_RNA	SPL	RNA	M135	4		
M135_THY_RNA	SPL	RNA	M135	5		
M135_THY_RNA	SPL	RNA	M135	6		
M135_THY_RNA	SPL	RNA	M135	7		
M135_THY_RNA	SPL	RNA	M135	8		
M135_THY_RNA	SPL	RNA	M135	9		
M135_THY_RNA	SPL	RNA	M135	10		
M135_THY_RNA	SPL	RNA	M135	11		
M135_THY_RNA	SPL	RNA	M135	12		
M135_THY_RNA	SPL	RNA	M135	13		
M135_THY_RNA	SPL	RNA	M135	14		
M135_THY_RNA	SPL	RNA	M135	15		
M135_THY_RNA	SPL	RNA	M135	16		
M135_THY_RNA	SPL	RNA	M135	18		
M135_THY_RNA	SPL	RNA	M148	1		
M135_THY_RNA	SPL	RNA	M148	2		
M135_THY_RNA	SPL	RNA	M148	3		
M135_THY_RNA	SPL	RNA	M148	4		
M135_THY_RNA	SPL	RNA	M148	5		
M135_THY_RNA	SPL	RNA	M148	6		
M135_THY_RNA	SPL	RNA	M148	7		
M135_THY_RNA	SPL	RNA	M148	8		
M135_THY_RNA	SPL	RNA	M148	9		
M135_THY_RNA	SPL	RNA	M148	10		
M135_THY_RNA	SPL	RNA	M148	11		
M135_THY_RNA	SPL	RNA	M148	12		
M135_THY_RNA	SPL	RNA	M148	13		
M135_THY_RNA	SPL	RNA	M148	14		
M135_THY_RNA	SPL	RNA	M148	15		
M135_THY_RNA	SPL	RNA	M148	16		
M135_THY_RNA	SPL	RNA	M148	18		
M135_THY_RNA	SPL	RNA	M355	1		
M135_THY_RNA	SPL	RNA	M355	2		
M135_THY_RNA	SPL	RNA	M355	3		
M135_THY_RNA	SPL	RNA	M355	4		
M135_THY_RNA	SPL	RNA	M355	5		
M135_THY_RNA	SPL	RNA	M355	6		
M135_THY_RNA	SPL	RNA	M355	7		
M135_THY_RNA	SPL	RNA	M355	8		
M135_THY_RNA	SPL	RNA	M355	9		
M135_THY_RNA	SPL	RNA	M355	10		
M135_THY_RNA	SPL	RNA	M355	11		
M135_THY_RNA	SPL	RNA	M355	12		
M135_THY_RNA	SPL	RNA	M355	13		
M135_THY_RNA	SPL	RNA	M355	14		
M135_THY_RNA	SPL	RNA	M355	15		
M135_THY_RNA	SPL	RNA	M355	16		
M135_THY_RNA	SPL	RNA	M355	18		
M135_THY_RNA	THY	RNA	M135	1	3430.365714285714	2.3858285714285716
M135_THY_RNA	THY	RNA	M135	2	1302.594285714286	0.97604
M135_THY_RNA	THY	RNA	M135	3	918.8828571428572	0.7605028571428573
M135_THY_RNA	THY	RNA	M135	4	1227.545714285714	1.3336828571428574
M135_THY_RNA	THY	RNA	M135	5	851.2600000000001	0.9884371428571427
M135_THY_RNA	THY	RNA	M135	6	1026.8857142857144	0.9380514285714288
M135_THY_RNA	THY	RNA	M135	7	381.3074285714286	0.4155645714285714
M135_THY_RNA	THY	RNA	M135	8	1355.0914285714282	1.1488914285714285
M135_THY_RNA	THY	RNA	M135	9	937.0028571428574	0.7344942857142858
M135_THY_RNA	THY	RNA	M135	10	1769.9914285714287	1.1914857142857145
M135_THY_RNA	THY	RNA	M135	11	1582.3857142857146	1.1120342857142858
M135_THY_RNA	THY	RNA	M135	12	1365.5457142857142	1.0981914285714285
M135_THY_RNA	THY	RNA	M135	13	1821.5857142857144	1.4159342857142856
M135_THY_RNA	THY	RNA	M135	14	1631.0885714285714	1.8661971428571427
M135_THY_RNA	THY	RNA	M135	15	2.0885714285714285	0.000959142857142857
M135_THY_RNA	THY	RNA	M135	16	570.7122857142857	0.4691377142857141
M135_THY_RNA	THY	RNA	M135	18	203.7665714285714	0.13911142857142858
M135_THY_RNA	THY	RNA	M148	1		
M135_THY_RNA	THY	RNA	M148	2		
M135_THY_RNA	THY	RNA	M148	3		
M135_THY_RNA	THY	RNA	M148	4		
M135_THY_RNA	THY	RNA	M148	5		
M135_THY_RNA	THY	RNA	M148	6		
M135_THY_RNA	THY	RNA	M148	7		
M135_THY_RNA	THY	RNA	M148	8		
M135_THY_RNA	THY	RNA	M148	9		
M135_THY_RNA	THY	RNA	M148	10		
M135_THY_RNA	THY	RNA	M148	11		
M135_THY_RNA	THY	RNA	M148	12		
M135_THY_RNA	THY	RNA	M148	13		
M135_THY_RNA	THY	RNA	M148	14		
M135_THY_RNA	THY	RNA	M148	15		
M135_THY_RNA	THY	RNA	M148	16		
M135_THY_RNA	THY	RNA	M148	18		
M135_THY_RNA	THY	RNA	M355	1		
M135_THY_RNA	THY	RNA	M355	2		
M135_THY_RNA	THY	RNA	M355	3		
M135_THY_RNA	THY	RNA	M355	4		
M135_THY_RNA	THY	RNA	M355	5		
M135_THY_RNA	THY	RNA	M355	6		
M135_THY_RNA	THY	RNA	M355	7		
M135_THY_RNA	THY	RNA	M355	8		
M135_THY_RNA	THY	RNA	M355	9		
M135_THY_RNA	THY	RNA	M355	10		
M135_THY_RNA	THY	RNA	M355	11		
M135_THY_RNA	THY	RNA	M355	12		
M135_THY_RNA	THY	RNA	M355	13		
M135_THY_RNA	THY	RNA	M355	14		
M135_THY_RNA	THY	RNA	M355	15		
M135_THY_RNA	THY	RNA	M355	16		
M135_THY_RNA	THY	RNA	M355	18		
M148_GON_RNA	GON	RNA	M135	1		
M148_GON_RNA	GON	RNA	M135	2		
M148_GON_RNA	GON	RNA	M135	3		
M148_GON_RNA	GON	RNA	M135	4		
M148_GON_RNA	GON	RNA	M135	5		
M148_GON_RNA	GON	RNA	M135	6		
M148_GON_RNA	GON	RNA	M135	7		
M148_GON_RNA	GON	RNA	M135	8		
M148_GON_RNA	GON	RNA	M135	9		
M148_GON_RNA	GON	RNA	M135	10		
M148_GON_RNA	GON	RNA	M135	11		
M148_GON_RNA	GON	RNA	M135	12		
M148_GON_RNA	GON	RNA	M135	13		
M148_GON_RNA	GON	RNA	M135	14		
M148_GON_RNA	GON	RNA	M135	15		
M148_GON_RNA	GON	RNA	M135	16		
M148_GON_RNA	GON	RNA	M135	18		
M148_GON_RNA	GON	RNA	M148	1	274.2154285714286	0.20023142857142856
M148_GON_RNA	GON	RNA	M148	2	3808.048571428572	2.9828285714285716
M148_GON_RNA	GON	RNA	M148	3	2863.7714285714287	2.336942857142857
M148_GON_RNA	GON	RNA	M148	4	1172.9685714285713	1.3474857142857144
M148_GON_RNA	GON	RNA	M148	5	940.0571428571426	1.1302657142857142
M148_GON_RNA	GON	RNA	M148	6	565.8057142857142	0.4976142857142857
M148_GON_RNA	GON	RNA	M148	7	195.91200000000003	0.20090285714285713
M148_GON_RNA	GON	RNA	M148	8	1393.2857142857142	1.2078514285714284
M148_GON_RNA	GON	RNA	M148	9	1969.4399999999998	1.5548
M148_GON_RNA	GON	RNA	M148	10	2553.657142857143	1.7125714285714284
M148_GON_RNA	GON	RNA	M148	11	1166.86	0.8698800000000001
M148_GON_RNA	GON	RNA	M148	12	481.0402857142857	0.40480285714285713
M148_GON_RNA	GON	RNA	M148	13	847.4771428571428	0.6587
M148_GON_RNA	GON	RNA	M148	14	264.0588571428571	0.29338285714285717
M148_GON_RNA	GON	RNA	M148	15	12.340571428571428	0.008804857142857142
M148_GON_RNA	GON	RNA	M148	16	1560.5914285714284	1.2994285714285718
M148_GON_RNA	GON	RNA	M148	18	83.538	0.05556914285714285
M148_GON_RNA	GON	RNA	M355	1		
M148_GON_RNA	GON	RNA	M355	2		
M148_GON_RNA	GON	RNA	M355	3		
M148_GON_RNA	GON	RNA	M355	4		
M148_GON_RNA	GON	RNA	M355	5		
M148_GON_RNA	GON	RNA	M355	6		
M148_GON_RNA	GON	RNA	M355	7		
M148_GON_RNA	GON	RNA	M355	8		
M148_GON_RNA	GON	RNA	M355	9		
M148_GON_RNA	GON	RNA	M355	10		
M148_GON_RNA	GON	RNA	M355	11		
M148_GON_RNA	GON	RNA	M355	12		
M148_GON_RNA	GON	RNA	M355	13		
M148_GON_RNA	GON	RNA	M355	14		
M148_GON_RNA	GON	RNA	M355	15		
M148_GON_RNA	GON	RNA	M355	16		
M148_GON_RNA	GON	RNA	M355	18		
M148_GON_RNA	KID	RNA	M135	1		
M148_GON_RNA	KID	RNA	M135	2		
M148_GON_RNA	KID	RNA	M135	3		
M148_GON_RNA	KID	RNA	M135	4		
M148_GON_RNA	KID	RNA	M135	5		
M148_GON_RNA	KID	RNA	M135	6		
M148_GON_RNA	KID	RNA	M135	7		
M148_GON_RNA	KID	RNA	M135	8		
M148_GON_RNA	KID	RNA	M135	9		
M148_GON_RNA	KID	RNA	M135	10		
M148_GON_RNA	KID	RNA	M135	11		
M148_GON_RNA	KID	RNA	M135	12		
M148_GON_RNA	KID	RNA	M135	13		
M148_GON_RNA	KID	RNA	M135	14		
M148_GON_RNA	KID	RNA	M135	15		
M148_GON_RNA	KID	RNA	M135	16		
M148_GON_RNA	KID	RNA	M135	18		
M148_GON_RNA	KID	RNA	M148	1		
M148_GON_RNA	KID	RNA	M148	2		
M148_GON_RNA	KID	RNA	M148	3		
M148_GON_RNA	KID	RNA	M148	4		
M148_GON_RNA	KID	RNA	M148	5		
M148_GON_RNA	KID	RNA	M148	6		
M148_GON_RNA	KID	RNA	M148	7		
M148_GON_RNA	KID	RNA	M148	8		
M148_GON_RNA	KID	RNA	M148	9		
M148_GON_RNA	KID	RNA	M148	10		
M148_GON_RNA	KID	RNA	M148	11		
M148_GON_RNA	KID	RNA	M148	12		
M148_GON_RNA	KID	RNA	M148	13		
M148_GON_RNA	KID	RNA	M148	14		
M148_GON_RNA	KID	RNA	M148	15		
M148_GON_RNA	KID	RNA	M148	16		
M148_GON_RNA	KID	RNA	M148	18		
M148_GON_RNA	KID	RNA	M355	1		
M148_GON_RNA	KID	RNA	M355	2		
M148_GON_RNA	KID	RNA	M355	3		
M148_GON_RNA	KID	RNA	M355	4		
M148_GON_RNA	KID	RNA	M355	5		
M148_GON_RNA	KID	RNA	M355	6		
M148_GON_RNA	KID	RNA	M355	7		
M148_GON_RNA	KID	RNA	M355	8		
M148_GON_RNA	KID	RNA	M355	9		
M148_GON_RNA	KID	RNA	M355	10		
M148_GON_RNA	KID	RNA	M355	11		
M148_GON_RNA	KID	RNA	M355	12		
M148_GON_RNA	KID	RNA	M355	13		
M148_GON_RNA	KID	RNA	M355	14		
M148_GON_RNA	KID	RNA	M355	15		
M148_GON_RNA	KID	RNA	M355	16		
M148_GON_RNA	KID	RNA	M355	18		
M148_GON_RNA	LU	RNA	M135	1		
M148_GON_RNA	LU	RNA	M135	2		
M148_GON_RNA	LU	RNA	M135	3		
M148_GON_RNA	LU	RNA	M135	4		
M148_GON_RNA	LU	RNA	M135	5		
M148_GON_RNA	LU	RNA	M135	6		
M148_GON_RNA	LU	RNA	M135	7		
M148_GON_RNA	LU	RNA	M135	8		
M148_GON_RNA	LU	RNA	M135	9		
M148_GON_RNA	LU	RNA	M135	10		
M148_GON_RNA	LU	RNA	M135	11		
M148_GON_RNA	LU	RNA	M135	12		
M148_GON_RNA	LU	RNA	M135	13		
M148_GON_RNA	LU	RNA	M135	14		
M148_GON_RNA	LU	RNA	M135	15		
M148_GON_RNA	LU	RNA	M135	16		
M148_GON_RNA	LU	RNA	M135	18		
M148_GON_RNA	LU	RNA	M148	1		
M148_GON_RNA	LU	RNA	M148	2		
M148_GON_RNA	LU	RNA	M148	3		
M148_GON_RNA	LU	RNA	M148	4		
M148_GON_RNA	LU	RNA	M148	5		
M148_GON_RNA	LU	RNA	M148	6		
M148_GON_RNA	LU	RNA	M148	7		
M148_GON_RNA	LU	RNA	M148	8		
M148_GON_RNA	LU	RNA	M148	9		
M148_GON_RNA	LU	RNA	M148	10		
M148_GON_RNA	LU	RNA	M148	11		
M148_GON_RNA	LU	RNA	M148	12		
M148_GON_RNA	LU	RNA	M148	13		
M148_GON_RNA	LU	RNA	M148	14		
M148_GON_RNA	LU	RNA	M148	15		
M148_GON_RNA	LU	RNA	M148	16		
M148_GON_RNA	LU	RNA	M148	18		
M148_GON_RNA	LU	RNA	M355	1		
M148_GON_RNA	LU	RNA	M355	2		
M148_GON_RNA	LU	RNA	M355	3		
M148_GON_RNA	LU	RNA	M355	4		
M148_GON_RNA	LU	RNA	M355	5		
M148_GON_RNA	LU	RNA	M355	6		
M148_GON_RNA	LU	RNA	M355	7		
M148_GON_RNA	LU	RNA	M355	8		
M148_GON_RNA	LU	RNA	M355	9		
M148_GON_RNA	LU	RNA	M355	10		
M148_GON_RNA	LU	RNA	M355	11		
M148_GON_RNA	LU	RNA	M355	12		
M148_GON_RNA	LU	RNA	M355	13		
M148_GON_RNA	LU	RNA	M355	14		
M148_GON_RNA	LU	RNA	M355	15		
M148_GON_RNA	LU	RNA	M355	16		
M148_GON_RNA	LU	RNA	M355	18		
M148_GON_RNA	RET	RNA	M135	1		
M148_GON_RNA	RET	RNA	M135	2		
M148_GON_RNA	RET	RNA	M135	3		
M148_GON_RNA	RET	RNA	M135	4		
M148_GON_RNA	RET	RNA	M135	5		
M148_GON_RNA	RET	RNA	M135	6		
M148_GON_RNA	RET	RNA	M135	7		
M148_GON_RNA	RET	RNA	M135	8		
M148_GON_RNA	RET	RNA	M135	9		
M148_GON_RNA	RET	RNA	M135	10		
M148_GON_RNA	RET	RNA	M135	11		
M148_GON_RNA	RET	RNA	M135	12		
M148_GON_RNA	RET	RNA	M135	13		
M148_GON_RNA	RET	RNA	M135	14		
M148_GON_RNA	RET	RNA	M135	15		
M148_GON_RNA	RET	RNA	M135	16		
M148_GON_RNA	RET	RNA	M135	18		
M148_GON_RNA	RET	RNA	M148	1		
M148_GON_RNA	RET	RNA	M148	2		
M148_GON_RNA	RET	RNA	M148	3		
M148_GON_RNA	RET	RNA	M148	4		
M148_GON_RNA	RET	RNA	M148	5		
M148_GON_RNA	RET	RNA	M148	6		
M148_GON_RNA	RET	RNA	M148	7		
M148_GON_RNA	RET	RNA	M148	8		
M148_GON_RNA	RET	RNA	M148	9		
M148_GON_RNA	RET	RNA	M148	10		
M148_GON_RNA	RET	RNA	M148	11		
M148_GON_RNA	RET	RNA	M148	12		
M148_GON_RNA	RET	RNA	M148	13		
M148_GON_RNA	RET	RNA	M148	14		
M148_GON_RNA	RET	RNA	M148	15		
M148_GON_RNA	RET	RNA	M148	16		
M148_GON_RNA	RET	RNA	M148	18		
M148_GON_RNA	RET	RNA	M355	1		
M148_GON_RNA	RET	RNA	M355	2		
M148_GON_RNA	RET	RNA	M355	3		
M148_GON_RNA	RET	RNA	M355	4		
M148_GON_RNA	RET	RNA	M355	5		
M148_GON_RNA	RET	RNA	M355	6		
M148_GON_RNA	RET	RNA	M355	7		
M148_GON_RNA	RET	RNA	M355	8		
M148_GON_RNA	RET	RNA	M355	9		
M148_GON_RNA	RET	RNA	M355	10		
M148_GON_RNA	RET	RNA	M355	11		
M148_GON_RNA	RET	RNA	M355	12		
M148_GON_RNA	RET	RNA	M355	13		
M148_GON_RNA	RET	RNA	M355	14		
M148_GON_RNA	RET	RNA	M355	15		
M148_GON_RNA	RET	RNA	M355	16		
M148_GON_RNA	RET	RNA	M355	18		
M148_GON_RNA	RPE	RNA	M135	1		
M148_GON_RNA	RPE	RNA	M135	2		
M148_GON_RNA	RPE	RNA	M135	3		
M148_GON_RNA	RPE	RNA	M135	4		
M148_GON_RNA	RPE	RNA	M135	5		
M148_GON_RNA	RPE	RNA	M135	6		
M148_GON_RNA	RPE	RNA	M135	7		
M148_GON_RNA	RPE	RNA	M135	8		
M148_GON_RNA	RPE	RNA	M135	9		
M148_GON_RNA	RPE	RNA	M135	10		
M148_GON_RNA	RPE	RNA	M135	11		
M148_GON_RNA	RPE	RNA	M135	12		
M148_GON_RNA	RPE	RNA	M135	13		
M148_GON_RNA	RPE	RNA	M135	14		
M148_GON_RNA	RPE	RNA	M135	15		
M148_GON_RNA	RPE	RNA	M135	16		
M148_GON_RNA	RPE	RNA	M135	18		
M148_GON_RNA	RPE	RNA	M148	1		
M148_GON_RNA	RPE	RNA	M148	2		
M148_GON_RNA	RPE	RNA	M148	3		
M148_GON_RNA	RPE	RNA	M148	4		
M148_GON_RNA	RPE	RNA	M148	5		
M148_GON_RNA	RPE	RNA	M148	6		
M148_GON_RNA	RPE	RNA	M148	7		
M148_GON_RNA	RPE	RNA	M148	8		
M148_GON_RNA	RPE	RNA	M148	9		
M148_GON_RNA	RPE	RNA	M148	10		
M148_GON_RNA	RPE	RNA	M148	11		
M148_GON_RNA	RPE	RNA	M148	12		
M148_GON_RNA	RPE	RNA	M148	13		
M148_GON_RNA	RPE	RNA	M148	14		
M148_GON_RNA	RPE	RNA	M148	15		
M148_GON_RNA	RPE	RNA	M148	16		
M148_GON_RNA	RPE	RNA	M148	18		
M148_GON_RNA	RPE	RNA	M355	1		
M148_GON_RNA	RPE	RNA	M355	2		
M148_GON_RNA	RPE	RNA	M355	3		
M148_GON_RNA	RPE	RNA	M355	4		
M148_GON_RNA	RPE	RNA	M355	5		
M148_GON_RNA	RPE	RNA	M355	6		
M148_GON_RNA	RPE	RNA	M355	7		
M148_GON_RNA	RPE	RNA	M355	8		
M148_GON_RNA	RPE	RNA	M355	9		
M148_GON_RNA	RPE	RNA	M355	10		
M148_GON_RNA	RPE	RNA	M355	11		
M148_GON_RNA	RPE	RNA	M355	12		
M148_GON_RNA	RPE	RNA	M355	13		
M148_GON_RNA	RPE	RNA	M355	14		
M148_GON_RNA	RPE	RNA	M355	15		
M148_GON_RNA	RPE	RNA	M355	16		
M148_GON_RNA	RPE	RNA	M355	18		
M148_GON_RNA	SPL	RNA	M135	1		
M148_GON_RNA	SPL	RNA	M135	2		
M148_GON_RNA	SPL	RNA	M135	3		
M148_GON_RNA	SPL	RNA	M135	4		
M148_GON_RNA	SPL	RNA	M135	5		
M148_GON_RNA	SPL	RNA	M135	6		
M148_GON_RNA	SPL	RNA	M135	7		
M148_GON_RNA	SPL	RNA	M135	8		
M148_GON_RNA	SPL	RNA	M135	9		
M148_GON_RNA	SPL	RNA	M135	10		
M148_GON_RNA	SPL	RNA	M135	11		
M148_GON_RNA	SPL	RNA	M135	12		
M148_GON_RNA	SPL	RNA	M135	13		
M148_GON_RNA	SPL	RNA	M135	14		
M148_GON_RNA	SPL	RNA	M135	15		
M148_GON_RNA	SPL	RNA	M135	16		
M148_GON_RNA	SPL	RNA	M135	18		
M148_GON_RNA	SPL	RNA	M148	1		
M148_GON_RNA	SPL	RNA	M148	2		
M148_GON_RNA	SPL	RNA	M148	3		
M148_GON_RNA	SPL	RNA	M148	4		
M148_GON_RNA	SPL	RNA	M148	5		
M148_GON_RNA	SPL	RNA	M148	6		
M148_GON_RNA	SPL	RNA	M148	7		
M148_GON_RNA	SPL	RNA	M148	8		
M148_GON_RNA	SPL	RNA	M148	9		
M148_GON_RNA	SPL	RNA	M148	10		
M148_GON_RNA	SPL	RNA	M148	11		
M148_GON_RNA	SPL	RNA	M148	12		
M148_GON_RNA	SPL	RNA	M148	13		
M148_GON_RNA	SPL	RNA	M148	14		
M148_GON_RNA	SPL	RNA	M148	15		
M148_GON_RNA	SPL	RNA	M148	16		
M148_GON_RNA	SPL	RNA	M148	18		
M148_GON_RNA	SPL	RNA	M355	1		
M148_GON_RNA	SPL	RNA	M355	2		
M148_GON_RNA	SPL	RNA	M355	3		
M148_GON_RNA	SPL	RNA	M355	4		
M148_GON_RNA	SPL	RNA	M355	5		
M148_GON_RNA	SPL	RNA	M355	6		
M148_GON_RNA	SPL	RNA	M355	7		
M148_GON_RNA	SPL	RNA	M355	8		
M148_GON_RNA	SPL	RNA	M355	9		
M148_GON_RNA	SPL	RNA	M355	10		
M148_GON_RNA	SPL	RNA	M355	11		
M148_GON_RNA	SPL	RNA	M355	12		
M148_GON_RNA	SPL	RNA	M355	13		
M148_GON_RNA	SPL	RNA	M355	14		
M148_GON_RNA	SPL	RNA	M355	15		
M148_GON_RNA	SPL	RNA	M355	16		
M148_GON_RNA	SPL	RNA	M355	18		
M148_GON_RNA	THY	RNA	M135	1		
M148_GON_RNA	THY	RNA	M135	2		
M148_GON_RNA	THY	RNA	M135	3		
M148_GON_RNA	THY	RNA	M135	4		
M148_GON_RNA	THY	RNA	M135	5		
M148_GON_RNA	THY	RNA	M135	6		
M148_GON_RNA	THY	RNA	M135	7		
M148_GON_RNA	THY	RNA	M135	8		
M148_GON_RNA	THY	RNA	M135	9		
M148_GON_RNA	THY	RNA	M135	10		
M148_GON_RNA	THY	RNA	M135	11		
M148_GON_RNA	THY	RNA	M135	12		
M148_GON_RNA	THY	RNA	M135	13		
M148_GON_RNA	THY	RNA	M135	14		
M148_GON_RNA	THY	RNA	M135	15		
M148_GON_RNA	THY	RNA	M135	16		
M148_GON_RNA	THY	RNA	M135	18		
M148_GON_RNA	THY	RNA	M148	1		
M148_GON_RNA	THY	RNA	M148	2		
M148_GON_RNA	THY	RNA	M148	3		
M148_GON_RNA	THY	RNA	M148	4		
M148_GON_RNA	THY	RNA	M148	5		
M148_GON_RNA	THY	RNA	M148	6		
M148_GON_RNA	THY	RNA	M148	7		
M148_GON_RNA	THY	RNA	M148	8		
M148_GON_RNA	THY	RNA	M148	9		
M148_GON_RNA	THY	RNA	M148	10		
M148_GON_RNA	THY	RNA	M148	11		
M148_GON_RNA	THY	RNA	M148	12		
M148_GON_RNA	THY	RNA	M148	13		
M148_GON_RNA	THY	RNA	M148	14		
M148_GON_RNA	THY	RNA	M148	15		
M148_GON_RNA	THY	RNA	M148	16		
M148_GON_RNA	THY	RNA	M148	18		
M148_GON_RNA	THY	RNA	M355	1		
M148_GON_RNA	THY	RNA	M355	2		
M148_GON_RNA	THY	RNA	M355	3		
M148_GON_RNA	THY	RNA	M355	4		
M148_GON_RNA	THY	RNA	M355	5		
M148_GON_RNA	THY	RNA	M355	6		
M148_GON_RNA	THY	RNA	M355	7		
M148_GON_RNA	THY	RNA	M355	8		
M148_GON_RNA	THY	RNA	M355	9		
M148_GON_RNA	THY	RNA	M355	10		
M148_GON_RNA	THY	RNA	M355	11		
